product_id,product_name,month,demand,prediction,seasonal_naive
167,GPS Plotter 2659,2026-11-01,44.0,50.04740836419316,35.0
167,GPS Plotter 2659,2026-12-01,14.0,54.139928014502985,76.0
176,Vela Mestra 1834,2026-07-01,0.0,13.40483727724609,0.0
176,Vela Mestra 1834,2026-08-01,9.0,14.545401525241006,13.0
176,Vela Mestra 1834,2026-09-01,6.0,15.199087396410325,18.0
176,Vela Mestra 1834,2026-10-01,37.0,42.797724063150696,27.0
176,Vela Mestra 1834,2026-11-01,81.0,52.58536813608961,47.0
176,Vela Mestra 1834,2026-12-01,38.0,64.70658295349921,15.0
180,Motor de Popa 1949,2026-07-01,11.0,13.51247167955406,0.0
180,Motor de Popa 1949,2026-08-01,0.0,16.466807394421963,10.0
180,Motor de Popa 1949,2026-09-01,6.0,29.955496768773315,5.0
180,Motor de Popa 1949,2026-10-01,24.0,49.461540134851056,25.0
180,Motor de Popa 1949,2026-11-01,44.0,61.34376408479966,73.0
180,Motor de Popa 1949,2026-12-01,42.0,53.94617105077958,39.0
187,asdf,2026-07-01,9.0,14.376855402615613,21.0
187,asdf,2026-08-01,22.0,22.653072529406167,4.0
187,asdf,2026-09-01,8.0,22.170532536722078,38.0
187,asdf,2026-10-01,54.0,43.648287783907925,21.0
187,asdf,2026-11-01,35.0,49.79780878944457,29.0
187,asdf,2026-12-01,53.0,61.02224186787663,75.0
191,Bússola de Bordo 8959,2026-07-01,20.0,14.184904493496546,20.0
191,Bússola de Bordo 8959,2026-08-01,20.0,16.610314880032373,22.0
191,Bússola de Bordo 8959,2026-09-01,14.0,25.0715949326387,25.0
191,Bússola de Bordo 8959,2026-10-01,14.0,47.83697924278908,22.0
191,Bússola de Bordo 8959,2026-11-01,60.0,41.587574697508344,55.0
191,Bússola de Bordo 8959,2026-12-01,30.0,50.25748707174046,72.0
216,Âncora Bruce 1018,2026-07-01,0.0,12.751600088001434,13.0
216,Âncora Bruce 1018,2026-08-01,9.0,22.263955733348958,29.0
216,Âncora Bruce 1018,2026-09-01,12.0,18.00320180436331,37.0
216,Âncora Bruce 1018,2026-10-01,22.0,47.98276439660024,25.0
216,Âncora Bruce 1018,2026-11-01,20.0,54.11553903869437,47.0
216,Âncora Bruce 1018,2026-12-01,66.0,66.85414759313907,82.0
227,Colete Salva-Vidas 3392,2026-07-01,9.0,13.048259910342175,4.0
227,Colete Salva-Vidas 3392,2026-08-01,15.0,18.56582641193418,17.0
227,Colete Salva-Vidas 3392,2026-09-01,14.0,28.28110522729097,25.0
227,Colete Salva-Vidas 3392,2026-10-01,22.0,45.34587891583551,5.0
227,Colete Salva-Vidas 3392,2026-11-01,53.0,47.54047463620198,36.0
227,Colete Salva-Vidas 3392,2026-12-01,55.0,48.72683385625211,36.0
232,Hélice de Alumínio 5784,2026-07-01,0.0,13.314530156940572,45.0
232,Hélice de Alumínio 5784,2026-08-01,3.0,19.48916242897041,9.0
232,Hélice de Alumínio 5784,2026-09-01,17.0,23.628915694020243,7.0
232,Hélice de Alumínio 5784,2026-10-01,62.0,36.832084158088726,28.0
232,Hélice de Alumínio 5784,2026-11-01,55.0,41.9695208758404,45.0
232,Hélice de Alumínio 5784,2026-12-01,27.0,59.30152663921615,31.0
234,Defensa Náutica 417,2026-07-01,13.0,18.24498892645213,5.0
234,Defensa Náutica 417,2026-08-01,11.0,12.743456802387724,12.0
234,Defensa Náutica 417,2026-09-01,24.0,19.794792087108938,26.0
234,Defensa Náutica 417,2026-10-01,25.0,38.75914111213058,3.0
234,Defensa Náutica 417,2026-11-01,85.0,34.41143322774253,28.0
234,Defensa Náutica 417,2026-12-01,49.0,53.860768064253406,30.0
254,Bússola de Bordo 7825,2026-07-01,10.0,12.709308982293894,6.0
254,Bússola de Bordo 7825,2026-08-01,10.0,15.811488594859394,10.0
254,Bússola de Bordo 7825,2026-09-01,22.0,22.83842264309241,21.0
254,Bússola de Bordo 7825,2026-10-01,13.0,37.362067664169246,23.0
254,Bússola de Bordo 7825,2026-11-01,23.0,45.32600302846478,27.0
254,Bússola de Bordo 7825,2026-12-01,53.0,43.731398927827534,36.0
255,Sonar Transducer 5593,2026-07-01,0.0,16.395642027697757,4.0
255,Sonar Transducer 5593,2026-08-01,16.0,10.297107070888103,20.0
255,Sonar Transducer 5593,2026-09-01,27.0,24.013288462109884,16.0
255,Sonar Transducer 5593,2026-10-01,48.0,39.89516669163287,67.0
255,Sonar Transducer 5593,2026-11-01,32.0,44.683110725895546,37.0
255,Sonar Transducer 5593,2026-12-01,57.0,49.83121365707883,46.0
268,Motor de Popa 9800,2026-07-01,62.0,9.713349971469983,19.0
268,Motor de Popa 9800,2026-08-01,26.0,11.759814453898324,17.0
268,Motor de Popa 9800,2026-09-01,0.0,14.364240692316438,27.0
268,Motor de Popa 9800,2026-10-01,53.0,29.649832977834095,24.0
268,Motor de Popa 9800,2026-11-01,26.0,37.422871615553866,56.0
268,Motor de Popa 9800,2026-12-01,40.0,37.51272172169564,56.0
275,Cabo Náutico 5921,2026-07-01,9.0,12.502300721770414,5.0
275,Cabo Náutico 5921,2026-08-01,8.0,17.88507782916543,24.0
275,Cabo Náutico 5921,2026-09-01,0.0,19.474791568474398,15.0
275,Cabo Náutico 5921,2026-10-01,37.0,37.93811121812461,13.0
275,Cabo Náutico 5921,2026-11-01,51.0,42.043463470897265,21.0
275,Cabo Náutico 5921,2026-12-01,38.0,38.1991167434086,52.0
286,Bússola de Bordo 7461,2026-07-01,7.0,10.671438092299072,9.0
286,Bússola de Bordo 7461,2026-08-01,27.0,17.69719225658792,16.0
286,Bússola de Bordo 7461,2026-09-01,0.0,17.22855786907601,20.0
286,Bússola de Bordo 7461,2026-10-01,17.0,32.52347598348915,35.0
286,Bússola de Bordo 7461,2026-11-01,40.0,41.52770289173979,35.0
286,Bússola de Bordo 7461,2026-12-01,59.0,40.85008754202818,54.0
301,Bússola de Bordo 4621,2026-07-01,0.0,14.562800751152256,7.0
301,Bússola de Bordo 4621,2026-08-01,9.0,18.637510087212096,7.0
301,Bússola de Bordo 4621,2026-09-01,16.0,19.046051543338223,13.0
301,Bússola de Bordo 4621,2026-10-01,45.0,29.348229031254824,25.0
301,Bússola de Bordo 4621,2026-11-01,57.0,46.0286792005902,15.0
301,Bússola de Bordo 4621,2026-12-01,61.0,54.03356186155673,5.0
303,Bússola de Bordo 7024,2026-07-01,0.0,9.354215827534887,9.0
303,Bússola de Bordo 7024,2026-08-01,8.0,16.50730486897898,15.0
303,Bússola de Bordo 7024,2026-09-01,36.0,14.603021341994326,32.0
303,Bússola de Bordo 7024,2026-10-01,19.0,35.2437085703846,18.0
303,Bússola de Bordo 7024,2026-11-01,41.0,45.21452363003524,44.0
303,Bússola de Bordo 7024,2026-12-01,43.0,49.64047418154268,19.0
311,GPS Plotter 2249,2026-07-01,18.0,9.712591064966245,14.0
311,GPS Plotter 2249,2026-08-01,7.0,13.387031830304162,20.0
311,GPS Plotter 2249,2026-09-01,21.0,15.868463963570827,37.0
311,GPS Plotter 2249,2026-10-01,45.0,38.85456620865994,34.0
311,GPS Plotter 2249,2026-11-01,26.0,51.72287867515986,18.0
311,GPS Plotter 2249,2026-12-01,23.0,42.85646760807041,10.0
312,Âncora Bruce 831,2026-07-01,0.0,17.720119304738265,6.0
312,Âncora Bruce 831,2026-08-01,14.0,22.899589520011304,40.0
312,Âncora Bruce 831,2026-09-01,28.0,22.77538518466711,12.0
312,Âncora Bruce 831,2026-10-01,6.0,47.7763386091667,40.0
312,Âncora Bruce 831,2026-11-01,57.0,44.78286956327386,40.0
312,Âncora Bruce 831,2026-12-01,39.0,47.83000931061184,5.0
318,Defensa Náutica 6926,2026-07-01,22.0,10.10043780486611,10.0
318,Defensa Náutica 6926,2026-08-01,23.0,18.68132248765498,5.0
318,Defensa Náutica 6926,2026-09-01,14.0,26.57575157074453,9.0
318,Defensa Náutica 6926,2026-10-01,36.0,46.724674091423985,7.0
318,Defensa Náutica 6926,2026-11-01,46.0,34.38677360082127,52.0
318,Defensa Náutica 6926,2026-12-01,22.0,55.709713578486834,25.0
322,Bateria Náutica 2619,2026-07-01,13.0,14.82772998802689,3.0
322,Bateria Náutica 2619,2026-08-01,6.0,19.65337157593303,15.0
322,Bateria Náutica 2619,2026-09-01,21.0,20.393807040056007,13.0
322,Bateria Náutica 2619,2026-10-01,26.0,34.74180702613744,31.0
322,Bateria Náutica 2619,2026-11-01,40.0,41.624425697478486,36.0
322,Bateria Náutica 2619,2026-12-01,89.0,35.79613574857857,30.0
337,Cabo Náutico 9048,2026-07-01,13.0,10.746044654596766,22.0
337,Cabo Náutico 9048,2026-08-01,16.0,17.963322584616563,0.0
337,Cabo Náutico 9048,2026-09-01,9.0,23.08740010863043,8.0
337,Cabo Náutico 9048,2026-10-01,39.0,33.38738879666744,25.0
337,Cabo Náutico 9048,2026-11-01,33.0,32.48307459187608,34.0
337,Cabo Náutico 9048,2026-12-01,18.0,43.97576943211709,14.0
368,Cabo Náutico 7039,2026-07-01,6.0,13.086952993700214,7.0
368,Cabo Náutico 7039,2026-08-01,10.0,17.538858672600274,5.0
368,Cabo Náutico 7039,2026-09-01,17.0,21.312094635411857,18.0
368,Cabo Náutico 7039,2026-10-01,13.0,41.99194287770491,49.0
368,Cabo Náutico 7039,2026-11-01,59.0,44.82230790825874,65.0
368,Cabo Náutico 7039,2026-12-01,46.0,41.48007474529252,44.0
377,Cabo Náutico 5117,2026-07-01,21.0,12.123725347634535,6.0
377,Cabo Náutico 5117,2026-08-01,3.0,24.84251672279333,5.0
377,Cabo Náutico 5117,2026-09-01,22.0,20.990219373892238,30.0
377,Cabo Náutico 5117,2026-10-01,16.0,28.73557084481272,14.0
377,Cabo Náutico 5117,2026-11-01,61.0,61.59624754636482,39.0
377,Cabo Náutico 5117,2026-12-01,46.0,40.77736364399779,49.0
387,Cabo Náutico 6511,2026-07-01,12.0,10.908682010313424,21.0
387,Cabo Náutico 6511,2026-08-01,27.0,21.547738291563434,30.0
387,Cabo Náutico 6511,2026-09-01,11.0,18.662934206024755,8.0
387,Cabo Náutico 6511,2026-10-01,33.0,25.798247508114855,30.0
387,Cabo Náutico 6511,2026-11-01,34.0,44.57589973426508,43.0
387,Cabo Náutico 6511,2026-12-01,65.0,51.15416490322001,40.0
389,Motor de Popa 5331,2026-07-01,25.0,10.564211886170384,0.0
389,Motor de Popa 5331,2026-08-01,2.0,15.433047036742781,26.0
389,Motor de Popa 5331,2026-09-01,6.0,12.59256658173533,22.0
389,Motor de Popa 5331,2026-10-01,46.0,29.518490896561772,23.0
389,Motor de Popa 5331,2026-11-01,80.0,48.818770454622396,41.0
389,Motor de Popa 5331,2026-12-01,23.0,61.54562846743241,45.0
408,Sonar Transducer 7193,2026-07-01,11.0,19.97457023484764,6.0
408,Sonar Transducer 7193,2026-08-01,15.0,14.214052129699096,0.0
408,Sonar Transducer 7193,2026-09-01,13.0,21.603202310870913,20.0
408,Sonar Transducer 7193,2026-10-01,34.0,34.56186149256787,16.0
408,Sonar Transducer 7193,2026-11-01,56.0,51.01015765791991,99.0
408,Sonar Transducer 7193,2026-12-01,54.0,53.13957840641229,52.0
411,Motor de Popa 684,2026-07-01,2.0,17.971254770823954,8.0
411,Motor de Popa 684,2026-08-01,24.0,15.14080397137942,12.0
411,Motor de Popa 684,2026-09-01,32.0,16.512134330412124,6.0
411,Motor de Popa 684,2026-10-01,0.0,33.69342853720648,20.0
411,Motor de Popa 684,2026-11-01,49.0,33.84513781563635,59.0
411,Motor de Popa 684,2026-12-01,93.0,43.60682771142858,27.0
431,Hélice de Alumínio 571,2026-07-01,22.0,14.369404677083967,0.0
431,Hélice de Alumínio 571,2026-08-01,0.0,14.52659026022317,10.0
431,Hélice de Alumínio 571,2026-09-01,10.0,13.557069605872977,7.0
431,Hélice de Alumínio 571,2026-10-01,43.0,30.94518475703433,21.0
431,Hélice de Alumínio 571,2026-11-01,46.0,49.200699028396876,43.0
431,Hélice de Alumínio 571,2026-12-01,33.0,54.98819310108223,50.0
436,Bateria Náutica 6370,2026-07-01,13.0,14.47867685733482,6.0
436,Bateria Náutica 6370,2026-08-01,3.0,20.742536391235127,7.0
436,Bateria Náutica 6370,2026-09-01,18.0,19.601891717844687,19.0
436,Bateria Náutica 6370,2026-10-01,22.0,41.17591607681974,28.0
436,Bateria Náutica 6370,2026-11-01,38.0,39.12502872478403,54.0
436,Bateria Náutica 6370,2026-12-01,41.0,50.66219559785049,40.0
442,Motor de Popa 8825,2026-07-01,8.0,13.027789827196308,13.0
442,Motor de Popa 8825,2026-08-01,0.0,9.253651076759022,37.0
442,Motor de Popa 8825,2026-09-01,24.0,21.287216555452765,19.0
442,Motor de Popa 8825,2026-10-01,21.0,36.00082865185986,13.0
442,Motor de Popa 8825,2026-11-01,8.0,51.21601878279124,39.0
442,Motor de Popa 8825,2026-12-01,63.0,57.08481424168323,40.0
451,Cabo Náutico 5416,2026-07-01,3.0,11.234529273724657,14.0
451,Cabo Náutico 5416,2026-08-01,18.0,10.416875245871147,10.0
451,Cabo Náutico 5416,2026-09-01,6.0,18.321685729157203,5.0
451,Cabo Náutico 5416,2026-10-01,18.0,37.774311273085566,11.0
451,Cabo Náutico 5416,2026-11-01,45.0,36.47024596525363,57.0
451,Cabo Náutico 5416,2026-12-01,19.0,40.89318815934368,20.0
455,Defensa Náutica 497,2026-07-01,10.0,13.585078723200274,1.0
455,Defensa Náutica 497,2026-08-01,9.0,14.362494173353369,17.0
455,Defensa Náutica 497,2026-09-01,20.0,17.84461495213566,9.0
455,Defensa Náutica 497,2026-10-01,32.0,31.708612021521958,35.0
455,Defensa Náutica 497,2026-11-01,31.0,45.2295482784036,13.0
455,Defensa Náutica 497,2026-12-01,38.0,43.12563527057262,62.0
456,Colete Salva-Vidas 2374,2026-07-01,26.0,13.37469398001988,24.0
456,Colete Salva-Vidas 2374,2026-08-01,3.0,16.86462692173178,12.0
456,Colete Salva-Vidas 2374,2026-09-01,21.0,18.505870798002487,18.0
456,Colete Salva-Vidas 2374,2026-10-01,25.0,31.724699936684182,33.0
456,Colete Salva-Vidas 2374,2026-11-01,53.0,39.35797250605212,29.0
456,Colete Salva-Vidas 2374,2026-12-01,41.0,51.00315313181935,52.0
459,Vela Mestra 9743,2026-07-01,13.0,13.553186477018425,25.0
459,Vela Mestra 9743,2026-08-01,19.0,24.636589209641425,5.0
459,Vela Mestra 9743,2026-09-01,40.0,22.388668766181915,7.0
459,Vela Mestra 9743,2026-10-01,24.0,35.8200826256758,21.0
459,Vela Mestra 9743,2026-11-01,55.0,39.50502261924491,60.0
459,Vela Mestra 9743,2026-12-01,39.0,60.67229031478694,36.0
468,Tinta Antifouling 6054,2026-07-01,7.0,11.446945476222043,16.0
468,Tinta Antifouling 6054,2026-08-01,10.0,10.122022674626088,13.0
468,Tinta Antifouling 6054,2026-09-01,53.0,18.50319457320751,8.0
468,Tinta Antifouling 6054,2026-10-01,49.0,34.61936276748083,11.0
468,Tinta Antifouling 6054,2026-11-01,45.0,43.202560260724205,49.0
468,Tinta Antifouling 6054,2026-12-01,56.0,64.36981093540524,37.0
470,Defensa Náutica 9426,2026-07-01,5.0,12.340705795942615,11.0
470,Defensa Náutica 9426,2026-08-01,9.0,16.596449479837176,14.0
470,Defensa Náutica 9426,2026-09-01,18.0,16.567640673372722,18.0
470,Defensa Náutica 9426,2026-10-01,14.0,41.875219040419495,31.0
470,Defensa Náutica 9426,2026-11-01,57.0,46.680401170474035,18.0
470,Defensa Náutica 9426,2026-12-01,20.0,38.49414624832453,47.0
475,Bússola de Bordo 2331,2026-07-01,24.0,12.257630545693866,0.0
475,Bússola de Bordo 2331,2026-08-01,17.0,13.491482627485562,9.0
475,Bússola de Bordo 2331,2026-09-01,16.0,16.37757045374901,26.0
475,Bússola de Bordo 2331,2026-10-01,10.0,31.74521212409295,42.0
475,Bússola de Bordo 2331,2026-11-01,44.0,43.106035966352806,36.0
475,Bússola de Bordo 2331,2026-12-01,64.0,39.50766981393746,62.0
